median,min,max,overlap,idx
31,30,43,0,153
31,30,47,2.99999999999745e-05,153
31,30,41,0,153
31,30,44,2.000000000002e-05,153
31,30,43,0,153
31,30,48,6.000000000006e-05,153
31,30,49,9.00000000000345e-05,153
31,30,47,1.00000000000655e-05,153
31,30,46,2.000000000002e-05,153
31,30,46,2.000000000002e-05,153
31,30,49,0.000190000000000023,153
31,30,47,4.99999999999945e-05,153
31,30,47,2.000000000002e-05,153
31,30,47,2.000000000002e-05,153
31,30,45,2.000000000002e-05,153
31,30,43,0,153
31,30,47,9.99999999995449e-06,153
31,30,42,0,153
31,30,47,0.000109999999999943,153
31,30,43,0,153
31,30,41,0,153
31,30,48,0.000120000000000009,153
31,30,41,0,153
31,30,45,2.000000000002e-05,153
31,30,46,3.00000000000855e-05,153
31,30,41,0,153
31,30,36,0,153
31,30,47,2.000000000002e-05,153
31,30,46,2.000000000002e-05,153
31,30,48,4.99999999999945e-05,153
31,30,43,0,153
31,30,48,2.000000000002e-05,153
31,30,47,4.99999999999945e-05,153
31,30,48,9.99999999995449e-06,153
31,30,45,9.99999999995449e-06,153
31,30,45,4.99999999999945e-05,153
31,30,47,4.000000000004e-05,153
31,30,44,1.00000000000655e-05,153
31,30,46,4.000000000004e-05,153
31,30,34,0,153
31,30,45,2.000000000002e-05,153
31,30,49,0.000120000000000009,153
31,30,50,2.99999999999745e-05,153
31,30,46,9.99999999995449e-06,153
31,30,37,0,153
31,30,49,4.000000000004e-05,153
31,30,46,4.000000000004e-05,153
31,30,35,0,153
31,30,44,9.99999999995449e-06,153
31,30,46,2.000000000002e-05,153
31,30,43,0,153
31,30,47,2.000000000002e-05,153
31,30,45,9.99999999995449e-06,153
31,30,43,0,153
31,30,47,2.000000000002e-05,153
31,30,44,9.99999999995449e-06,153
31,30,50,0.000340000000000007,153
31,30,47,9.00000000000345e-05,153
31,30,45,2.99999999999745e-05,153
31,30,46,4.000000000004e-05,153
31,30,48,4.99999999999945e-05,153
31,30,44,2.000000000002e-05,153
31,30,44,1.00000000000655e-05,153
31,30,50,2.99999999999745e-05,153
31,30,48,2.99999999999745e-05,153
31,30,51,4.000000000004e-05,153
31,30,43,0,153
31,30,43,0,153
31,30,41,0,153
31,30,43,0,153
31,30,34,0,153
31,30,35,0,153
31,30,35,0,153
31,30,47,9.99999999995449e-06,153
31,30,43,0,153
31,30,44,1.00000000000655e-05,153
31,30,48,2.000000000002e-05,153
31,30,47,0.000109999999999943,153
31,30,46,2.000000000002e-05,153
31,30,44,1.00000000000655e-05,153
31,30,35,0,153
31,30,44,1.00000000000655e-05,153
31,30,44,1.00000000000655e-05,153
31,30,42,0,153
31,30,47,6.000000000006e-05,153
31,30,42,0,153
31,30,44,9.99999999995449e-06,153
31,30,41,0,153
31,30,44,9.99999999995449e-06,153
31,30,47,5.9999999999949e-05,153
31,30,45,3.00000000000855e-05,153
31,30,35,0,153
31,30,41,0,153
31,30,41,0,153
31,30,42,0,153
31,30,42,0,153
31,30,44,1.00000000000655e-05,153
31,30,43,0,153
31,30,44,2.000000000002e-05,153
31,30,44,1.00000000000655e-05,153
31,30,46,7.00000000000145e-05,153
31,30,46,2.000000000002e-05,153
31,30,47,4.000000000004e-05,153
31,30,47,2.000000000002e-05,153
31,30,38,0,153
31,30,42,0,153
31,30,41,0,153
31,30,50,9.99999999995449e-06,153
31,30,35,0,153
31,30,44,9.99999999995449e-06,153
31,30,45,1.00000000000655e-05,153
31,30,41,0,153
31,30,47,4.000000000004e-05,153
31,30,51,0.000149999999999983,153
31,30,44,1.00000000000655e-05,153
31,30,42,0,153
31,30,41,0,153
31,30,43,0,153
31,30,49,6.000000000006e-05,153
31,30,45,9.9999999999989e-05,153
31,30,44,1.00000000000655e-05,153
31,30,42,0,153
31,30,35,0,153
31,30,47,9.99999999995449e-06,153
31,30,48,0.000140000000000029,153
31,30,43,0,153
31,30,41,0,153
31,30,50,7.9999999999969e-05,153
31,30,40,0,153
31,30,44,9.99999999995449e-06,153
31,30,47,7.00000000000145e-05,153
31,30,49,7.00000000000145e-05,153
31,30,43,0,153
31,30,44,9.99999999995449e-06,153
31,30,48,9.00000000000345e-05,153
31,30,44,1.00000000000655e-05,153
31,30,51,0.000240000000000018,153
31,30,44,1.00000000000655e-05,153
31,30,46,1.00000000000655e-05,153
31,30,34,0,153
31,30,41,0,153
31,30,43,0,153
31,30,43,0,153
31,30,44,9.99999999995449e-06,153
31,30,45,2.000000000002e-05,153
31,30,52,0.000280000000000058,153
31,30,36,0,153
31,30,45,1.00000000000655e-05,153
31,30,44,2.000000000002e-05,153
31,30,44,1.00000000000655e-05,153
31,30,47,0.000109999999999943,153
31,30,44,2.99999999999745e-05,153
31,30,45,2.000000000002e-05,153
31,30,44,1.00000000000655e-05,153
31,30,45,2.000000000002e-05,153
31,30,43,0,153
31,30,42,0,153
31,30,35,0,153
31,30,37,0,153
31,30,43,0,153
31,30,48,1.00000000000655e-05,153
31,30,45,3.00000000000855e-05,153
31,30,43,0,153
31,30,43,0,153
31,30,51,0.000280000000000058,153
31,30,41,0,153
31,30,41,0,153
31,30,44,9.99999999995449e-06,153
31,30,45,6.000000000006e-05,153
31,30,48,0.000109999999999943,153
31,30,42,0,153
31,30,48,0.000120000000000009,153
31,30,43,0,153
31,30,45,1.00000000000655e-05,153
31,30,46,2.99999999999745e-05,153
31,30,41,0,153
31,30,43,0,153
31,30,37,0,153
31,30,44,9.99999999995449e-06,153
31,30,45,4.000000000004e-05,153
31,30,45,2.000000000002e-05,153
31,30,48,4.99999999999945e-05,153
31,30,46,2.99999999999745e-05,153
31,30,47,0.000110000000000054,153
31,30,47,6.000000000006e-05,153
31,30,50,0.000190000000000023,153
31,30,42,0,153
31,30,47,2.99999999999745e-05,153
31,30,36,0,153
31,30,35,0,153
31,30,44,1.00000000000655e-05,153
31,30,43,0,153
31,30,46,3.00000000000855e-05,153
31,30,45,1.00000000000655e-05,153
31,30,44,1.00000000000655e-05,153
31,30,44,1.00000000000655e-05,153
31,30,43,0,153
31,30,45,2.000000000002e-05,153
31,30,43,0,153
31,30,47,9.99999999995449e-06,153
31,30,46,1.00000000000655e-05,153
31,30,46,0.000120000000000009,153
31,30,42,0,153
31,30,44,1.00000000000655e-05,153
31,30,48,0.000120000000000009,153
31,30,46,2.99999999999745e-05,153
31,30,47,9.99999999995449e-06,153
31,30,41,0,153
31,30,46,1.00000000000655e-05,153
31,30,47,7.00000000000145e-05,153
31,30,42,0,153
31,30,45,1.00000000000655e-05,153
31,30,45,2.000000000002e-05,153
31,30,42,0,153
31,30,46,4.99999999999945e-05,153
31,30,46,4.99999999999945e-05,153
31,30,44,9.99999999995449e-06,153
31,30,46,4.99999999999945e-05,153
31,30,45,1.00000000000655e-05,153
31,30,46,2.000000000002e-05,153
31,30,46,2.000000000002e-05,153
31,30,49,8.000000000008e-05,153
31,30,43,0,153
31,30,38,0,153
31,30,45,2.99999999999745e-05,153
31,30,43,0,153
31,30,46,4.99999999999945e-05,153
31,30,46,9.99999999995449e-06,153
31,30,43,0,153
31,30,43,0,153
31,30,44,6.000000000006e-05,153
31,30,45,7.00000000000145e-05,153
31,30,48,6.000000000006e-05,153
31,30,44,2.99999999999745e-05,153
31,30,43,0,153
31,30,47,4.99999999999945e-05,153
31,30,48,0.000160000000000049,153
31,30,46,2.000000000002e-05,153
31,30,45,9.99999999995449e-06,153
31,30,51,4.000000000004e-05,153
31,30,42,0,153
31,30,45,4.000000000004e-05,153
31,30,46,2.000000000002e-05,153
31,30,44,9.99999999995449e-06,153
31,30,42,0,153
31,30,45,2.000000000002e-05,153
31,30,42,0,153
31,30,53,0.000360000000000027,153
31,30,43,0,153
31,30,42,0,153
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,45,1.00000000000655e-05,154
30,30,31,0,154
30,30,32,0,154
30,30,32,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,45,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,43,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,43,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,45,2.000000000002e-05,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,47,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,44,1.00000000000655e-05,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,43,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,45,2.000000000002e-05,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,43,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,44,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,32,0,154
30,30,45,1.00000000000655e-05,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,42,0,154
30,30,31,0,154
30,30,44,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,44,9.99999999995449e-06,154
30,30,40,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,50,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,47,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,43,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,45,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,46,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,45,9.99999999995449e-06,154
30,30,44,9.99999999995449e-06,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,47,1.00000000000655e-05,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,32,0,154
30,30,43,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,44,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,47,1.00000000000655e-05,154
30,30,31,0,154
30,30,46,1.00000000000655e-05,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,40,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,43,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,47,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,32,0,154
30,30,40,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,44,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,45,2.000000000002e-05,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,44,9.99999999995449e-06,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,43,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,43,0,154
30,30,31,0,154
30,30,41,0,154
30,30,32,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,43,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,43,0,154
30,30,32,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,44,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,40,0,154
30,30,31,0,154
30,30,45,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,44,1.00000000000655e-05,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,45,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,41,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,47,1.00000000000655e-05,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,44,1.00000000000655e-05,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,40,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,43,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,46,2.000000000002e-05,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,44,1.00000000000655e-05,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,44,1.00000000000655e-05,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,43,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,44,9.99999999995449e-06,154
30,30,31,0,154
30,30,47,9.99999999995449e-06,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,42,0,154
30,30,31,0,154
30,30,32,0,154
30,30,32,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
30,30,31,0,154
